Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,x,z,r
13.494,-0.014339,-0.217030,0.004466,0.689089,-0.574927,-0.325606,1.409631,0.044276,-0.381761,0.140596,0.378089,-0.439514,-0.012742,0.301960,0.042652,0.072728,-0.127419,-0.231089,0.498157,-0.292303,-0.173019,4.306870,-25.467030
13.510,-0.016685,-0.216456,0.010812,0.684173,-0.576556,-0.320091,1.411692,0.049659,-0.379887,0.137290,0.370333,-0.437532,-0.014760,0.290803,0.039081,0.075638,-0.115190,-0.225128,0.493061,-0.293517,-0.171873,4.313105,-25.503330
13.527,-0.019865,-0.215378,0.018674,0.677272,-0.578678,-0.313565,1.414346,0.056214,-0.377810,0.133467,0.361725,-0.437030,-0.017987,0.278450,0.034011,0.079404,-0.100414,-0.218337,0.486473,-0.293829,-0.170343,4.319874,-25.500530
13.544,-0.025090,-0.213099,0.030413,0.665622,-0.582001,-0.304112,1.418601,0.065766,-0.374932,0.128139,0.349527,-0.437105,-0.023863,0.261386,0.025374,0.085488,-0.078746,-0.208917,0.476132,-0.293906,-0.167867,4.328997,-25.480310
13.560,-0.029876,-0.210607,0.040212,0.654843,-0.584843,-0.296396,1.422432,0.071664,-0.372606,0.125923,0.339271,-0.437366,-0.029580,0.247715,0.017274,0.091064,-0.060868,-0.203354,0.467071,-0.294032,-0.165623,4.334493,-25.438120
13.577,-0.035196,-0.207498,0.048899,0.642908,-0.586070,-0.290300,1.426618,0.074438,-0.370207,0.125258,0.328123,-0.437979,-0.036161,0.234536,0.008134,0.097325,-0.046341,-0.199692,0.457344,-0.294201,-0.163136,4.339602,-25.359040
13.594,-0.042875,-0.202442,0.055304,0.627100,-0.586045,-0.285328,1.432531,0.075591,-0.366917,0.124286,0.311606,-0.439640,-0.045894,0.219669,-0.005220,0.106496,-0.033672,-0.195261,0.444555,-0.294200,-0.159545,4.346706,-25.176670
13.611,-0.048461,-0.197871,0.058144,0.622653,-0.585915,-0.282888,1.435523,0.076214,-0.364245,0.123439,0.296910,-0.441907,-0.054077,0.207427,-0.015487,0.114188,-0.025346,-0.191584,0.438456,-0.294184,-0.156549,4.352643,-24.956560
13.627,-0.052034,-0.192980,0.060432,0.621678,-0.585566,-0.280388,1.437174,0.076224,-0.362181,0.122521,0.280665,-0.445201,-0.057723,0.194850,-0.021295,0.116730,-0.019014,-0.187770,0.432752,-0.294105,-0.154387,4.358842,-24.660300
13.644,-0.053789,-0.189539,0.062288,0.621616,-0.584844,-0.277668,1.439015,0.076264,-0.360604,0.121470,0.261549,-0.449958,-0.059610,0.182144,-0.025350,0.117225,-0.012177,-0.183576,0.426526,-0.293905,-0.152954,4.365698,-24.256470
13.661,-0.056175,-0.188820,0.063412,0.621497,-0.583218,-0.274663,1.441544,0.076386,-0.358464,0.120017,0.233984,-0.458034,-0.061071,0.168513,-0.028464,0.117349,-0.008503,-0.177990,0.418288,-0.293390,-0.151013,4.374904,-23.602770
13.677,-0.057800,-0.188022,0.063420,0.621441,-0.581219,-0.274035,1.443687,0.076545,-0.356691,0.118784,0.209642,-0.465950,-0.061115,0.157091,-0.029690,0.117284,-0.006187,-0.173459,0.411587,-0.292681,-0.149382,4.382437,-22.977150
13.694,-0.058512,-0.186956,0.063411,0.621498,-0.578517,-0.273348,1.445895,0.076752,-0.355374,0.117478,0.183506,-0.474872,-0.061156,0.145307,-0.029738,0.116874,-0.004494,-0.169789,0.404829,-0.291608,-0.147698,4.389399,-22.271190
