Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,Vx,Vz,Vr
10.571,-0.001935,0.070785,0.055691,1.477410,-0.562668,-0.554478,1.992929,-0.015189,-0.075266,0.174533,0.045925,-0.137943,-0.043877,0.293035,0.004173,-0.018999,-0.024904,-0.054665,0.063772,0.035205,-0.003503,0.000000,0.000000
10.588,-0.001858,0.070160,0.055571,1.465440,-0.578401,-0.514950,1.970916,-0.015623,-0.075416,0.174533,0.046188,-0.135474,-0.044531,0.291197,0.003963,-0.018494,-0.031619,-0.055926,0.064935,0.035820,-0.000164,0.003352,-0.680188
10.605,-0.001858,0.070160,0.055571,1.465440,-0.578401,-0.514950,1.970916,-0.015623,-0.075416,0.174533,0.046188,-0.135474,-0.044531,0.291197,0.003963,-0.018494,-0.031619,-0.055926,0.064935,0.035820,-0.000164,0.003352,-0.680188
10.621,-0.001817,0.069376,0.055391,1.452517,-0.595044,-0.473774,1.947355,-0.016349,-0.075164,0.174533,0.046782,-0.134237,-0.045534,0.289251,0.003501,-0.017923,-0.033741,-0.057307,0.066198,0.036656,0.000193,0.005479,-1.300701
10.638,-0.001817,0.069376,0.055391,1.452517,-0.595044,-0.473774,1.947355,-0.016349,-0.075164,0.174533,0.046782,-0.134237,-0.045534,0.289251,0.003501,-0.017923,-0.033741,-0.057307,0.066198,0.036656,0.000193,0.005479,-1.300701
10.655,-0.001842,0.068462,0.055170,1.438319,-0.612338,-0.430631,1.922702,-0.017518,-0.074541,0.174533,0.047934,-0.132889,-0.046930,0.287037,0.002785,-0.017323,-0.036022,-0.058774,0.067539,0.037695,0.000071,0.007197,-2.072825
10.671,-0.001842,0.068462,0.055170,1.438319,-0.612338,-0.430631,1.922702,-0.017518,-0.074541,0.174533,0.047934,-0.132889,-0.046930,0.287037,0.002785,-0.017323,-0.036022,-0.058774,0.067539,0.037695,0.000071,0.007197,-2.072825
10.688,-0.001882,0.067399,0.054877,1.423011,-0.616442,-0.407715,1.896966,-0.019209,-0.073152,0.174533,0.049654,-0.131481,-0.048727,0.284645,0.001795,-0.017115,-0.038529,-0.060299,0.068931,0.038944,0.000257,0.009025,-2.916981
10.705,-0.002063,0.066230,0.054508,1.406433,-0.621173,-0.382371,1.884572,-0.021282,-0.071115,0.174533,0.052014,-0.130007,-0.051034,0.281982,0.000443,-0.016952,-0.041230,-0.061889,0.068931,0.040446,0.000327,0.012098,-4.009223
10.721,-0.002063,0.066230,0.054508,1.406433,-0.621173,-0.382371,1.884572,-0.021282,-0.071115,0.174533,0.052014,-0.130007,-0.051034,0.281982,0.000443,-0.016952,-0.041230,-0.061889,0.068931,0.040446,0.000327,0.012098,-4.009223
10.738,-0.002173,0.065673,0.054323,1.399013,-0.623431,-0.370622,1.878902,-0.022280,-0.069874,0.174533,0.053263,-0.129373,-0.052189,0.280767,-0.000254,-0.016906,-0.042432,-0.062040,0.068931,0.041151,0.000162,0.014246,-5.035370
10.755,-0.002173,0.065673,0.054323,1.399013,-0.623431,-0.370622,1.878902,-0.022280,-0.069874,0.174533,0.053263,-0.129373,-0.052189,0.280767,-0.000254,-0.016906,-0.042432,-0.062040,0.068931,0.041151,0.000162,0.014246,-5.035370
10.772,-0.002619,0.065452,0.053785,1.379689,-0.629429,-0.338775,1.864306,-0.024971,-0.066570,0.174533,0.057035,-0.127725,-0.055465,0.277406,-0.002276,-0.016972,-0.045455,-0.062354,0.068803,0.043030,-0.000556,0.016564,-6.288870
10.788,-0.003147,0.065192,0.053159,1.359064,-0.635920,-0.303170,1.848315,-0.027922,-0.062636,0.174533,0.061467,-0.127725,-0.059169,0.273676,-0.004580,-0.017114,-0.048678,-0.062581,0.068522,0.045050,-0.000836,0.017730,-7.440287
10.805,-0.003147,0.065192,0.053159,1.359064,-0.635920,-0.303170,1.848315,-0.027922,-0.062636,0.174533,0.061467,-0.127725,-0.059169,0.273676,-0.004580,-0.017114,-0.048678,-0.062581,0.068522,0.045050,-0.000836,0.017730,-7.440287
10.822,-0.003647,0.064846,0.052443,1.337450,-0.642820,-0.263888,1.830648,-0.028490,-0.057756,0.174533,0.066479,-0.127725,-0.063149,0.269690,-0.007049,-0.017365,-0.052019,-0.062705,0.068116,0.047145,-0.001180,0.000000,-8.442219
10.838,-0.003647,0.064846,0.052443,1.337450,-0.642820,-0.263888,1.830648,-0.028490,-0.057756,0.174533,0.066479,-0.127725,-0.063149,0.269690,-0.007049,-0.017365,-0.052019,-0.062705,0.068116,0.047145,-0.001180,0.000000,-8.442219
10.855,-0.004062,0.064358,0.051640,1.326500,-0.650006,-0.221036,1.810982,-0.028845,-0.051663,0.174533,0.072002,-0.127726,-0.064844,0.267605,-0.007423,-0.017775,-0.052019,-0.062759,0.067627,0.047145,-0.001579,0.000000,-9.306581
10.872,-0.004062,0.064358,0.051640,1.326500,-0.650006,-0.221036,1.810982,-0.028845,-0.051663,0.174533,0.072002,-0.127726,-0.064844,0.267605,-0.007423,-0.017775,-0.052019,-0.062759,0.067627,0.047145,-0.001579,0.000000,-9.306581
10.888,-0.004425,0.063736,0.050739,1.314546,-0.652601,-0.174383,1.789304,-0.028768,-0.044423,0.174533,0.077955,-0.127642,-0.066739,0.265398,-0.007935,-0.018345,-0.052019,-0.062757,0.067086,0.047237,-0.002246,0.000715,-10.159240
10.905,-0.004811,0.063053,0.049760,1.301299,-0.652601,-0.123943,1.765634,-0.028171,-0.036057,0.174533,0.084259,-0.127401,-0.068794,0.263062,-0.008561,-0.019168,-0.052000,-0.062726,0.066479,0.047469,-0.003024,0.002248,-10.939320
10.922,-0.004811,0.063053,0.049760,1.301299,-0.652601,-0.123943,1.765634,-0.028171,-0.036057,0.174533,0.084259,-0.127401,-0.068794,0.263062,-0.008561,-0.019168,-0.052000,-0.062726,0.066479,0.047469,-0.003024,0.002248,-10.939320
10.939,-0.004992,0.062756,0.049287,1.294556,-0.652483,-0.099415,1.754074,-0.027693,-0.031782,0.174533,0.087230,-0.127203,-0.069799,0.261903,-0.008889,-0.019633,-0.051968,-0.062653,0.066102,0.047646,-0.004402,0.003188,-11.613740
10.955,-0.004992,0.062756,0.049287,1.294556,-0.652483,-0.099415,1.754074,-0.027693,-0.031782,0.174533,0.087230,-0.127203,-0.069799,0.261903,-0.008889,-0.019633,-0.051968,-0.062653,0.066102,0.047646,-0.004402,0.003188,-11.613740
10.972,-0.005272,0.062400,0.048205,1.277870,-0.651574,-0.041979,1.726605,-0.026409,-0.021105,0.174533,0.087230,-0.126663,-0.072131,0.258962,-0.009188,-0.020883,-0.052040,-0.062019,0.064458,0.048118,-0.005500,0.002033,-12.145450
10.989,-0.005272,0.062400,0.048205,1.277870,-0.651574,-0.041979,1.726605,-0.026409,-0.021105,0.174533,0.087230,-0.126663,-0.072131,0.258962,-0.009188,-0.020883,-0.052040,-0.062019,0.064458,0.048118,-0.005500,0.002033,-12.145450
11.005,-0.005306,0.062413,0.047736,1.259610,-0.650389,-0.023835,1.697097,-0.024432,-0.007882,0.174533,0.087230,-0.126030,-0.072131,0.255762,-0.009423,-0.022385,-0.052264,-0.060867,0.061930,0.048559,-0.006641,0.000342,-5.601116
11.022,-0.005306,0.062413,0.047736,1.259610,-0.650389,-0.023835,1.697097,-0.024432,-0.007882,0.174533,0.087230,-0.126030,-0.072131,0.255762,-0.009423,-0.022385,-0.052264,-0.060867,0.061930,0.048559,-0.006641,0.000342,-5.601116
11.039,-0.004976,0.062799,0.047212,1.240098,-0.649157,-0.012597,1.665540,-0.021447,0.009106,0.174533,0.087136,-0.125329,-0.072131,0.252448,-0.009507,-0.024142,-0.052635,-0.059239,0.058597,0.048872,-0.007729,-0.001470,-6.012134
11.055,-0.004976,0.062799,0.047212,1.240098,-0.649157,-0.012597,1.665540,-0.021447,0.009106,0.174533,0.087136,-0.125329,-0.072131,0.252448,-0.009507,-0.024142,-0.052635,-0.059239,0.058597,0.048872,-0.007729,-0.001470,-6.012134
11.072,-0.004233,0.063549,0.046615,1.219588,-0.648261,-0.006372,1.632078,-0.017044,0.031032,0.174533,0.086963,-0.124574,-0.072102,0.252266,-0.009379,-0.026128,-0.053102,-0.057198,0.054570,0.048938,-0.008892,-0.003254,-6.581116
11.089,-0.004233,0.063549,0.046615,1.219588,-0.648261,-0.006372,1.632078,-0.017044,0.031032,0.174533,0.086963,-0.124574,-0.072102,0.252266,-0.009379,-0.026128,-0.053102,-0.057198,0.054570,0.048938,-0.008892,-0.003254,-6.581116
11.106,-0.002974,0.064617,0.045904,1.212564,-0.647609,-0.003188,1.596771,-0.011337,0.058804,0.174533,0.086774,-0.124321,-0.072001,0.252157,-0.008975,-0.028315,-0.053341,-0.054807,0.049999,0.048696,-0.009881,-0.005737,-7.060965
11.122,-0.002974,0.064617,0.045904,1.212564,-0.647609,-0.003188,1.596771,-0.011337,0.058804,0.174533,0.086774,-0.124321,-0.072001,0.252157,-0.008975,-0.028315,-0.053341,-0.054807,0.049999,0.048696,-0.009881,-0.005737,-7.060965
11.139,-0.001143,0.065939,0.045047,1.204964,-0.647248,-0.001594,1.559829,-0.004344,0.093214,0.174533,0.086651,-0.124196,-0.071812,0.252143,-0.008262,-0.030663,-0.053513,-0.052178,0.045102,0.048090,-0.010728,-0.008302,-7.522594
11.156,-0.001143,0.065939,0.045047,1.204964,-0.647248,-0.001594,1.559829,-0.004344,0.093214,0.174533,0.086651,-0.124196,-0.071812,0.252143,-0.008262,-0.030663,-0.053513,-0.052178,0.045102,0.048090,-0.010728,-0.008302,-7.522594
11.172,0.001324,0.067441,0.044009,1.196907,-0.647073,-0.000797,1.521409,0.003929,0.134705,0.174533,0.086639,-0.124081,-0.071478,0.252237,-0.007187,-0.033142,-0.053592,-0.049415,0.043562,0.047091,-0.011463,-0.011131,-7.840430
11.189,0.003995,0.068820,0.042938,1.189686,-0.646987,-0.000406,1.503327,0.012184,0.176585,0.174533,0.086792,-0.124002,-0.071073,0.252417,-0.005971,-0.035335,-0.053513,-0.049415,0.043562,0.045879,-0.012058,-0.013821,-3.329081
11.206,0.003995,0.068820,0.042938,1.189686,-0.646987,-0.000406,1.503327,0.012184,0.176585,0.174533,0.086792,-0.124002,-0.071073,0.252417,-0.005971,-0.035335,-0.053513,-0.049415,0.043562,0.045879,-0.012058,-0.013821,-3.329081
11.222,0.005670,0.068912,0.042287,1.185924,-0.646898,-0.000201,1.493413,0.016996,0.201144,0.174533,0.086956,-0.123983,-0.070778,0.252555,-0.005184,-0.035433,-0.053393,-0.049415,0.043575,0.045078,-0.012514,-0.016709,-3.438925
11.239,0.005670,0.068912,0.042287,1.185924,-0.646898,-0.000201,1.493413,0.016996,0.201144,0.174533,0.086956,-0.123983,-0.070778,0.252555,-0.005184,-0.035433,-0.053393,-0.049415,0.043575,0.045078,-0.012514,-0.016709,-3.438925
11.256,0.010131,0.069101,0.040578,1.185924,-0.646562,-0.000201,1.469264,0.029502,0.264190,0.174533,0.087538,-0.124008,-0.069959,0.253012,-0.003065,-0.035468,-0.052904,-0.049454,0.043670,0.042851,-0.004213,-0.018795,-3.621905
11.273,0.010131,0.069101,0.040578,1.185924,-0.646562,-0.000201,1.469264,0.029502,0.264190,0.174533,0.087538,-0.124008,-0.069959,0.253012,-0.003065,-0.035468,-0.052904,-0.049454,0.043670,0.042851,-0.004213,-0.018795,-3.621905
11.289,0.015204,0.069264,0.038627,1.185924,-0.645854,-0.000201,1.443649,0.044189,0.333741,0.174533,0.088380,-0.124118,-0.068980,0.253613,-0.000643,-0.035553,-0.052158,-0.049561,0.043912,0.040216,-0.004526,-0.020855,-3.787079
11.306,0.015204,0.069264,0.038627,1.185924,-0.645854,-0.000201,1.443649,0.044189,0.333741,0.174533,0.088380,-0.124118,-0.068980,0.253613,-0.000643,-0.035553,-0.052158,-0.049561,0.043912,0.040216,-0.004526,-0.020855,-3.787079
11.323,0.020778,0.069306,0.036434,1.185753,-0.644746,-0.000194,1.416788,0.061778,0.409056,0.174533,0.089562,-0.124324,-0.067902,0.254366,0.001992,-0.035713,-0.051110,-0.049800,0.044447,0.037202,-0.004922,-0.022453,-4.013007
11.339,0.020778,0.069306,0.036434,1.185753,-0.644746,-0.000194,1.416788,0.061778,0.409056,0.174533,0.089562,-0.124324,-0.067902,0.254366,0.001992,-0.035713,-0.051110,-0.049800,0.044447,0.037202,-0.004922,-0.022453,-4.013007
11.356,0.026656,0.069135,0.034016,1.185295,-0.643234,-0.000181,1.416788,0.083145,0.489278,0.174533,0.091205,-0.124665,-0.067902,0.255280,0.004720,-0.035933,-0.049699,-0.050294,0.045484,0.033853,-0.001382,0.000000,-4.384447
11.373,0.026656,0.069135,0.034016,1.185295,-0.643234,-0.000181,1.416788,0.083145,0.489278,0.174533,0.091205,-0.124665,-0.067902,0.255280,0.004720,-0.035933,-0.049699,-0.050294,0.045484,0.033853,-0.001382,0.000000,-4.384447
11.389,0.032795,0.068780,0.031410,1.184812,-0.640821,-0.000162,1.416005,0.108703,0.540066,0.174533,0.093230,-0.125208,-0.067884,0.256284,0.004720,-0.036217,-0.047937,-0.051033,0.046987,0.030221,-0.001000,0.000000,-4.620145
11.406,0.032795,0.068780,0.031410,1.184812,-0.640821,-0.000162,1.416005,0.108703,0.540066,0.174533,0.093230,-0.125208,-0.067884,0.256284,0.004720,-0.036217,-0.047937,-0.051033,0.046987,0.030221,-0.001000,0.000000,-4.620145
11.423,0.032795,0.068292,0.028689,1.184554,-0.637175,-0.000138,1.414276,0.138183,0.593486,0.174533,0.095529,-0.125953,-0.067913,0.256605,0.004720,-0.036544,-0.045850,-0.052038,0.048829,0.026422,0.000178,0.002069,-1.607007
11.440,0.032795,0.068292,0.028689,1.184554,-0.637175,-0.000138,1.414276,0.138183,0.593486,0.174533,0.095529,-0.125953,-0.067913,0.256605,0.004720,-0.036544,-0.045850,-0.052038,0.048829,0.026422,0.000178,0.002069,-1.607007
11.456,0.032795,0.067392,0.025854,1.183758,-0.633075,-0.000109,1.413007,0.172918,0.650625,0.174533,0.098341,-0.126959,-0.068089,0.257081,0.004612,-0.036924,-0.043394,-0.053464,0.051494,0.024838,0.001106,0.003747,-2.283365
11.473,0.032795,0.067392,0.025854,1.183758,-0.633075,-0.000109,1.413007,0.172918,0.650625,0.174533,0.098341,-0.126959,-0.068089,0.257081,0.004612,-0.036924,-0.043394,-0.053464,0.051494,0.024838,0.001106,0.003747,-2.283365
11.490,0.032914,0.065974,0.024659,1.182510,-0.628268,-0.000076,1.412705,0.212618,0.711149,0.174533,0.101600,-0.128270,-0.068435,0.257711,0.004380,-0.037348,-0.040678,-0.055255,0.055002,0.023135,0.002469,0.004433,-2.970448
11.506,0.033158,0.063968,0.023361,1.180705,-0.622782,-0.000041,1.414049,0.256597,0.774774,0.174533,0.105273,-0.129962,-0.069007,0.258530,0.003969,-0.037796,-0.037824,-0.057440,0.059415,0.021359,0.004622,0.005700,-3.741300
11.523,0.033675,0.060714,0.021622,1.177676,-0.615155,-0.000004,1.418983,0.315814,0.822245,0.174533,0.110336,-0.132662,-0.070110,0.259815,0.003129,-0.038462,-0.037789,-0.060781,0.066254,0.021359,0.009603,0.011517,-5.249979
11.540,0.033974,0.059039,0.020927,1.176040,-0.612103,-0.000002,1.423496,0.338412,0.841918,0.174533,0.112418,-0.134032,-0.070829,0.260421,0.002558,-0.038785,-0.037664,-0.062430,0.069610,0.021395,0.015204,0.019756,-6.703578
11.556,0.034346,0.056747,0.020120,1.173786,-0.608669,-0.000001,1.430999,0.359421,0.865537,0.174533,0.114926,-0.135845,-0.071929,0.261197,0.001692,-0.039232,-0.037440,-0.064642,0.074099,0.021549,0.021063,0.028408,-7.892302
11.573,0.034778,0.053795,0.019199,1.170955,-0.604899,0.000000,1.441748,0.366358,0.893280,0.174533,0.117886,-0.138112,-0.073442,0.262137,0.000518,-0.039823,-0.037118,-0.067460,0.079807,0.021903,0.027004,0.036394,-8.711688
11.590,0.035475,0.048625,0.017748,1.166269,-0.599267,0.000000,1.462130,0.370171,0.938215,0.174533,0.122660,-0.141978,-0.076206,0.263656,-0.001590,-0.040895,-0.036505,-0.072334,0.089702,0.022871,0.035560,0.046979,0.000000
11.607,0.035902,0.045007,0.016815,1.163196,-0.599251,0.000000,1.476992,0.372302,0.967552,0.174533,0.125799,-0.144574,-0.078145,0.264641,-0.003038,-0.041673,-0.036078,-0.075692,0.096549,0.023842,0.041266,0.053755,0.344352
11.623,0.036529,0.038398,0.015219,1.159842,-0.599193,0.000000,1.504421,0.375075,1.017468,0.174533,0.131332,-0.149029,-0.081623,0.266286,-0.005560,-0.043137,-0.035320,-0.081772,0.108987,0.026362,0.048898,0.061568,1.790168
11.640,0.036861,0.033640,0.014127,1.159686,-0.599088,0.000000,1.523930,0.376173,1.047855,0.174533,0.135233,-0.152004,-0.084030,0.267362,-0.007249,-0.044201,-0.034802,-0.086089,0.117860,0.028745,0.053896,0.065864,3.487757
11.657,0.037183,0.024841,0.012174,1.159930,-0.598896,0.000000,1.556865,0.376348,1.086264,0.174533,0.142534,-0.152504,-0.088096,0.267351,-0.008997,-0.046062,-0.033921,-0.093880,0.134038,0.034988,0.062733,0.020381,11.236440
11.673,0.037161,0.017457,0.010466,1.161403,-0.598853,0.000000,1.575517,0.375228,1.106404,0.174533,0.148949,-0.152279,-0.090999,0.267252,-0.008958,-0.047391,-0.033285,-0.100182,0.147376,0.042553,0.070807,0.015841,25.134580
11.690,0.036571,0.002742,0.006615,1.167576,-0.599053,0.000000,1.585076,0.371199,1.116774,0.174533,0.162621,-0.151007,-0.095951,0.266516,-0.008819,-0.049764,-0.032722,-0.112291,0.173580,0.063259,0.083402,0.003316,55.538070
11.707,0.035754,-0.008684,0.003204,1.174423,-0.599391,0.000000,1.588246,0.366957,1.118396,0.174533,0.173868,-0.149330,-0.099388,0.265387,-0.008681,-0.051550,-0.032654,-0.121476,0.193785,0.083540,0.091046,-0.006683,78.982400
11.723,0.033882,-0.028847,-0.003510,1.189194,-0.600231,0.000000,1.589183,0.357740,1.121760,0.174533,0.194595,-0.145391,-0.104951,0.262476,-0.008364,-0.054743,-0.032920,-0.137391,0.229298,0.125478,0.099514,-0.022609,112.863400
11.740,0.032299,-0.043137,-0.008740,1.201133,-0.600952,0.000000,1.589393,0.350005,1.124860,0.174533,0.209826,-0.141997,-0.105658,0.259795,-0.008088,-0.057094,-0.033383,-0.148496,0.254390,0.159064,0.103191,-0.032902,133.390000
11.757,0.029394,-0.062388,-0.017821,1.222038,-0.602269,0.000000,1.590442,0.335633,1.131568,0.174533,0.234856,-0.135720,-0.106504,0.254553,-0.007563,-0.061051,-0.034613,-0.159592,0.284310,0.218383,0.032972,-0.047251,159.216900
11.774,0.027224,-0.066121,-0.024345,1.236968,-0.603243,0.000000,1.591827,0.324639,1.137534,0.174533,0.245647,-0.131015,-0.106625,0.250433,-0.007155,-0.063851,-0.035776,-0.161191,0.291845,0.261461,0.033642,-0.055443,172.031800
11.790,0.023657,-0.068546,-0.034849,1.251845,-0.604508,0.000000,1.595249,0.305950,1.149090,0.174533,0.251861,-0.123246,-0.106788,0.243292,-0.006432,-0.068339,-0.038074,-0.161796,0.296098,0.311407,0.011446,-0.065351,124.720600
11.807,0.022462,-0.069191,-0.038488,1.251844,-0.604504,0.000000,1.600322,0.286113,1.163107,0.174533,0.253271,-0.119823,-0.106895,0.235563,-0.005602,-0.069847,-0.040891,-0.161820,0.297469,0.343467,0.012586,-0.071641,62.003810
11.824,0.022461,-0.069578,-0.040386,1.251823,-0.604474,0.000000,1.604729,0.279269,1.173765,0.174533,0.253526,-0.119477,-0.106918,0.231397,-0.004987,-0.069915,-0.043034,-0.161863,0.298226,0.352957,0.013527,-0.073778,47.127150
11.840,0.022473,-0.070258,-0.042852,1.251672,-0.604360,0.000000,1.612946,0.273679,1.191414,0.174533,0.253994,-0.119481,-0.106841,0.228869,-0.003968,-0.070190,-0.046544,-0.161981,0.299490,0.362050,0.015195,-0.018512,17.079720
11.857,0.022500,-0.070776,-0.043881,1.251427,-0.604219,0.000000,1.619300,0.272227,1.203671,0.174533,0.254365,-0.119487,-0.106693,0.228390,-0.003240,-0.070521,-0.048951,-0.162101,0.300403,0.365972,0.016450,0.000000,9.715806
11.874,0.022600,-0.071663,-0.045517,1.250754,-0.603864,0.000000,1.630126,0.272274,1.209229,0.174533,0.255006,-0.119541,-0.106287,0.227617,-0.002053,-0.071269,-0.049893,-0.162334,0.301885,0.368730,0.018149,-0.000753,5.597616
11.890,0.022724,-0.072302,-0.046645,1.250086,-0.603512,0.000000,1.637741,0.272422,1.209221,0.174533,0.255462,-0.119631,-0.105877,0.227080,-0.001217,-0.071928,-0.050027,-0.162507,0.302894,0.369549,0.019046,-0.001816,1.304301
11.907,0.023071,-0.073355,-0.048463,1.248714,-0.602735,0.000000,1.643368,0.272977,1.209075,0.174533,0.255700,-0.119881,-0.104972,0.226209,0.000171,-0.073218,-0.050154,-0.162601,0.303408,0.370874,0.019995,-0.004174,1.781783
11.924,0.023464,-0.074110,-0.049778,1.247647,-0.602018,0.000000,1.643619,0.273630,1.208736,0.174533,0.255704,-0.120081,-0.104141,0.225564,0.001204,-0.074279,-0.050303,-0.162603,0.303797,0.372069,0.000414,-0.007267,3.694340
11.941,0.024326,-0.075325,-0.052004,1.245830,-0.600580,0.000000,1.643933,0.275151,1.207658,0.174533,0.255723,-0.120425,-0.102504,0.224416,0.002966,-0.076257,-0.050644,-0.162627,0.304498,0.374679,0.001908,-0.011391,6.644255
11.957,0.025526,-0.075731,-0.054433,1.243857,-0.598744,0.000000,1.644058,0.277461,1.205644,0.174533,0.255738,-0.120837,-0.100442,0.223095,0.004917,-0.078563,-0.051074,-0.162652,0.305291,0.378128,0.003680,-0.016153,9.572234
11.974,0.026538,-0.075735,-0.056162,1.242478,-0.597278,0.000000,1.643958,0.279544,1.203595,0.174533,0.255730,-0.121161,-0.098828,0.222115,0.006330,-0.080253,-0.051389,-0.162653,0.305854,0.380860,0.004997,-0.019629,11.409120
11.991,0.028441,-0.075758,-0.058956,1.240355,-0.594647,0.000000,1.643370,0.283681,1.199114,0.174533,0.255657,-0.121748,-0.095990,0.220476,0.008674,-0.083011,-0.051583,-0.162609,0.306744,0.385617,0.006773,-0.025192,14.115400
12.007,0.029936,-0.075794,-0.060876,1.239027,-0.592659,0.000000,1.642607,0.287059,1.195152,0.174533,0.255549,-0.122190,-0.093899,0.219324,0.010330,-0.084893,-0.051708,-0.162540,0.307042,0.389081,0.007899,-0.028904,15.808000
12.024,0.032580,-0.075890,-0.063904,1.237176,-0.589249,0.000000,1.640771,0.293252,1.187412,0.174533,0.255272,-0.122948,-0.090413,0.217481,0.013004,-0.085930,-0.051857,-0.162363,0.307059,0.394783,0.009532,-0.034286,17.963810
12.041,0.035626,-0.076028,-0.066028,1.235729,-0.585432,0.000000,1.638038,0.300539,1.177546,0.174533,0.254826,-0.123774,-0.086659,0.216417,0.015813,-0.086739,-0.051918,-0.162090,0.307125,0.400852,0.010827,-0.039415,20.099520
12.057,0.037845,-0.076138,-0.067160,1.235030,-0.582690,0.000000,1.635743,0.305925,1.169768,0.174533,0.254428,-0.124360,-0.084062,0.215953,0.017731,-0.086849,-0.051879,-0.161852,0.307210,0.405027,0.011566,-0.042270,21.183490
12.074,0.041443,-0.076311,-0.068930,1.234398,-0.578298,0.000000,1.631603,0.314751,1.156213,0.174533,0.253652,-0.125301,-0.081831,0.215190,0.018319,-0.086900,-0.051646,-0.161400,0.307389,0.405750,0.012441,-0.045561,22.200830
12.091,0.043973,-0.076415,-0.070156,1.234316,-0.575231,0.000000,1.628408,0.320959,1.146037,0.174533,0.253002,-0.125949,-0.080297,0.214638,0.018773,-0.086944,-0.051353,-0.161031,0.307539,0.406369,0.006192,-0.047232,22.812280
12.108,0.047186,-0.076543,-0.072081,1.234684,-0.571378,0.000000,1.623043,0.328965,1.129130,0.174533,0.251822,-0.126952,-0.079249,0.213747,0.019571,-0.087037,-0.050676,-0.160381,0.307814,0.407591,0.006596,-0.009729,6.464926
12.124,0.048416,-0.076588,-0.073387,1.235230,-0.569960,0.000000,1.619232,0.332204,1.117062,0.174533,0.250911,-0.127636,-0.078520,0.213107,0.020189,-0.087038,-0.050042,-0.159888,0.307954,0.408588,0.006830,-0.010315,6.737803
